"capability","source","line"
"space-y-1.5","client/src/pages/cnc/index.tsx","1976"
"space-y-1.5","client/src/pages/CommandCenter.tsx","251"
"space-y-1.5","client/src/pages/cutting/CuttingOperatorDashboard.tsx","2449"
"space-y-1.5","client/src/pages/ExecutiveRundown.tsx","404"
"space-y-1.5","client/src/pages/InventoryReceivingControlCenter.tsx","433"
"space-y-1.5","client/src/pages/P2PackingSlipViewer.tsx","389"
"space-y-1.5","client/src/pages/P2PackingSlipViewer.tsx","398"
"space-y-1.5","client/src/pages/P2PackingSlipViewer.tsx","408"
"space-y-1.5","client/src/pages/P2PackingSlipViewer.tsx","418"
"space-y-1.5","client/src/pages/P2ShipmentDetail.tsx","636"
"space-y-1.5","client/src/pages/P2ShipmentDetail.tsx","640"
"space-y-1.5","client/src/pages/ProductionCommandCenter.tsx","186"
"space-y-1.5","client/src/pages/ProductionWorkOrderDetailPage.tsx","726"
"space-y-1.5","client/src/pages/ProductionWorkOrderDetailPage.tsx","876"
"space-y-1.5","client/src/pages/timekeeping/TimeClockAdminPage.tsx","1048"
"space-y-1.5","client/src/pages/timekeeping/TimeClockAdminPage.tsx","1060"
"space-y-1.5","client/src/pages/timekeeping/TimeClockAdminPage.tsx","3849"
"space-y-1.5","client/src/pages/timekeeping/TimeClockAdminPage.tsx","3859"
"space-y-1.5","client/src/pages/timekeeping/TimeClockAdminPage.tsx","3901"
"space-y-1.5","client/src/pages/timekeeping/TimeClockAdminPage.tsx","3941"
"space-y-1.5","client/src/pages/TravelerExecution.tsx","2627"
"space-y-1.5","client/src/pages/TravelerExecution.tsx","2646"
"space-y-1.5","client/src/pages/TravelerExecution.tsx","2663"
"space-y-1.5","client/src/pages/TravelerExecution.tsx","2845"
"space-y-1.5","client/src/pages/TravelerExecution.tsx","2865"
"space-y-1.5","client/src/pages/VendorPOComplianceBackfillPage.tsx","223"
"space-y-1.5","client/src/pages/VendorPOComplianceBackfillPage.tsx","313"
"space-y-1.5","client/src/pages/VendorPOComplianceBackfillPage.tsx","394"
"space-y-1.5","client/src/pages/VendorPOComplianceBackfillPage.tsx","403"
"spec_sheets.approve.customer","migrations/0233_part_specification_sheet_control.sql","206"
"spec_sheets.approve.customer","server/src/lib/partSpecificationSheetControl.ts","13"
"spec_sheets.approve.engineering","migrations/0233_part_specification_sheet_control.sql","203"
"spec_sheets.approve.engineering","server/__tests__/partSpecificationSheetPostgresCertification.test.ts","117"
"spec_sheets.approve.engineering","server/src/lib/partSpecificationSheetControl.ts","10"
"spec_sheets.approve.production","migrations/0233_part_specification_sheet_control.sql","205"
"spec_sheets.approve.production","server/src/lib/partSpecificationSheetControl.ts","12"
"spec_sheets.approve.quality","migrations/0233_part_specification_sheet_control.sql","204"
"spec_sheets.approve.quality","server/src/lib/partSpecificationSheetControl.ts","11"
"spec_sheets.create","migrations/0233_part_specification_sheet_control.sql","200"
"spec_sheets.create","server/src/lib/partSpecificationSheetControl.ts","7"
"spec_sheets.delete","migrations/0233_part_specification_sheet_control.sql","211"
"spec_sheets.delete","server/src/lib/partSpecificationSheetControl.ts","18"
"spec_sheets.edit","migrations/0233_part_specification_sheet_control.sql","201"
"spec_sheets.edit","server/src/lib/partSpecificationSheetControl.ts","8"
"spec_sheets.history.view","migrations/0233_part_specification_sheet_control.sql","212"
"spec_sheets.history.view","server/src/capabilities.ts","51"
"spec_sheets.history.view","server/src/lib/partSpecificationSheetControl.ts","19"
"spec_sheets.history.view","server/src/routes/travelers.ts","1780"
"spec_sheets.obsolete","migrations/0233_part_specification_sheet_control.sql","209"
"spec_sheets.obsolete","server/src/lib/partSpecificationSheetControl.ts","16"
"spec_sheets.release","migrations/0233_part_specification_sheet_control.sql","207"
"spec_sheets.release","server/src/lib/partSpecificationSheetControl.ts","14"
"spec_sheets.reopen","migrations/0233_part_specification_sheet_control.sql","210"
"spec_sheets.reopen","server/src/lib/partSpecificationSheetControl.ts","17"
"spec_sheets.submit","migrations/0233_part_specification_sheet_control.sql","202"
"spec_sheets.submit","server/src/lib/partSpecificationSheetControl.ts","9"
"spec_sheets.supersede","migrations/0233_part_specification_sheet_control.sql","208"
"spec_sheets.supersede","server/src/lib/partSpecificationSheetControl.ts","15"
"spec_sheets.template.create","migrations/0233_part_specification_sheet_control.sql","197"
"spec_sheets.template.create","server/src/lib/partSpecificationSheetControl.ts","4"
"spec_sheets.template.deactivate","migrations/0233_part_specification_sheet_control.sql","199"
"spec_sheets.template.deactivate","server/src/lib/partSpecificationSheetControl.ts","6"
"spec_sheets.template.update","migrations/0233_part_specification_sheet_control.sql","198"
"spec_sheets.template.update","server/src/lib/partSpecificationSheetControl.ts","5"
"spec-sheet.pdf","server/__tests__/mediaDownloadRoute.test.ts","146"
"spec-sheet.pdf","server/__tests__/mediaDownloadRoute.test.ts","153"
"spec-sheet.pdf","server/__tests__/mediaDownloadRoute.test.ts","165"
"spec.pdf","server/__tests__/vendorDocMigration.test.ts","200"
"specific_sales_orders.csv","database_export_2025-08-13T04-27-34.sql","846"
"specific_sales_orders.csv","database_export_2025-08-28T21-28-04.sql","977"
"specific_sales_orders.csv","github-export/database_export_2025-08-28T21-28-04.sql","977"
"storage.cloud.google.com","client/src/pages/FabricInventoryPage.tsx","231"
"storage.googleapis.com","client/src/pages/FabricInventoryPage.tsx","230"
"storage.objects.create","server/__tests__/fileStorageProviderErrors.test.ts","9"
"superbrightleds.com","client/src/data/privateerDraftBom.ts","512"
"superbrightleds.com","client/src/data/privateerDraftBom.ts","530"
"survey-extracted.txt","scripts/extract-survey-pdf.ts","31"
"sw.js","server/vite.ts","99"
"sync-molds.ts","server/src/scripts/sync-molds.ts","124"
"teal.0","packages/training-app/client/src/pages/TrainerTraining.tsx","233"
"teal.0","packages/training-app/client/src/pages/TrainerTraining.tsx","345"
"teal.8","packages/training-app/client/src/pages/TrainerTraining.tsx","346"
"test-another.csv","database_export_2025-08-13T04-27-34.sql","845"
"test-another.csv","database_export_2025-08-28T21-28-04.sql","976"
"test-another.csv","github-export/database_export_2025-08-28T21-28-04.sql","976"
"test-persistent.csv","database_export_2025-08-13T04-27-34.sql","844"
"test-persistent.csv","database_export_2025-08-28T21-28-04.sql","975"
"test-persistent.csv","github-export/database_export_2025-08-28T21-28-04.sql","975"
"test.pdf","server/__tests__/cuttingDocumentsRoute.test.ts","60"
"test.pdf","server/__tests__/cuttingDocumentsRoute.test.ts","71"
"time.approve","server/index.ts","4551"
"time.approve","server/src/capabilities.ts","39"
"time.edit_entry","server/__tests__/timesheetPermissionEnforcement.test.ts","80"
"time.edit_entry","server/__tests__/timesheetPermissionEnforcement.test.ts","117"
"time.edit_entry","server/index.ts","4550"
"time.edit_entry","server/src/capabilities.ts","38"
"time.edit_entry","server/src/validateCapabilities.ts","20"
"timekeeping.labor_capture_suggestions","migrations/0085_labor_capture_suggestions.sql","44"
"timekeeping.payroll_export_batches","server/src/services/laborDistributionReportService.ts","437"
"timekeeping.pto.approve_hr","client/src/config/userPermissions.ts","18"
"timekeeping.pto.approve_hr","client/src/pages/PTOCommandCenter.tsx","955"
"timekeeping.pto.approve_hr","client/src/pages/PTOCommandCenter.tsx","1191"
"timekeeping.pto.approve_hr","client/src/pages/PTOCommandCenter.tsx","1812"
"timekeeping.pto.approve_hr","client/src/pages/timekeeping/TimeClockAdminPage.tsx","3542"
"timekeeping.pto.approve_hr","server/index.ts","4747"
"timekeeping.pto.approve_hr","server/index.ts","5074"
"timekeeping.pto.approve_hr","server/src/capabilities.ts","237"
"timekeeping.pto.approve_hr","server/src/routes/timekeeping/ptoCommandCenter.ts","63"
"timekeeping.pto.approve_hr","server/src/routes/timekeeping/ptoCommandCenter.ts","80"
"timekeeping.pto.approve_hr","server/src/routes/timekeeping/ptoCommandCenter.ts","164"
"timekeeping.pto.approve_hr","server/src/routes/timekeeping/ptoCommandCenter.ts","167"
"timekeeping.pto.approve_hr","server/src/routes/timekeeping/ptoCommandCenter.ts","234"
"timekeeping.pto.approve_hr","server/src/routes/timekeeping/ptoCommandCenter.ts","291"
"timekeeping.pto.approve_hr","server/src/routes/timekeeping/ptoCommandCenter.ts","362"
"timekeeping.pto.approve_hr","server/src/routes/timekeeping/ptoCommandCenter.ts","1192"
"timekeeping.pto.approve_hr","server/src/routes/timekeeping/ptoCommandCenter.ts","1415"
"timekeeping.pto.approve_hr","server/src/routes/timekeeping/timeoff.ts","365"
"timekeeping.pto.approve_hr","server/src/routes/timekeeping/timeoff.ts","461"
"timekeeping.pto.approve_supervisor","client/src/config/userPermissions.ts","17"
"timekeeping.pto.approve_supervisor","client/src/pages/PTOCommandCenter.tsx","954"
"timekeeping.pto.approve_supervisor","client/src/pages/PTOCommandCenter.tsx","1190"
"timekeeping.pto.approve_supervisor","client/src/pages/PTOCommandCenter.tsx","1811"
"timekeeping.pto.approve_supervisor","client/src/pages/timekeeping/TimeClockAdminPage.tsx","3541"
"timekeeping.pto.approve_supervisor","server/index.ts","4746"
"timekeeping.pto.approve_supervisor","server/index.ts","5053"
"timekeeping.pto.approve_supervisor","server/src/capabilities.ts","236"
"timekeeping.pto.approve_supervisor","server/src/routes/timekeeping/ptoCommandCenter.ts","62"
"timekeeping.pto.approve_supervisor","server/src/routes/timekeeping/ptoCommandCenter.ts","79"
"timekeeping.pto.approve_supervisor","server/src/routes/timekeeping/ptoCommandCenter.ts","163"
"timekeeping.pto.approve_supervisor","server/src/routes/timekeeping/ptoCommandCenter.ts","167"
"timekeeping.pto.approve_supervisor","server/src/routes/timekeeping/ptoCommandCenter.ts","169"
"timekeeping.pto.approve_supervisor","server/src/routes/timekeeping/ptoCommandCenter.ts","233"
"timekeeping.pto.approve_supervisor","server/src/routes/timekeeping/ptoCommandCenter.ts","291"
"timekeeping.pto.approve_supervisor","server/src/routes/timekeeping/ptoCommandCenter.ts","362"
"timekeeping.pto.approve_supervisor","server/src/routes/timekeeping/ptoCommandCenter.ts","364"
"timekeeping.pto.approve_supervisor","server/src/routes/timekeeping/ptoCommandCenter.ts","1191"
"timekeeping.pto.approve_supervisor","server/src/routes/timekeeping/timeoff.ts","364"
"timekeeping.pto.approve_supervisor","server/src/routes/timekeeping/timeoff.ts","460"
"timekeeping.pto.approve_vp","client/src/config/userPermissions.ts","19"
"timekeeping.pto.approve_vp","client/src/pages/PTOCommandCenter.tsx","956"
"timekeeping.pto.approve_vp","client/src/pages/PTOCommandCenter.tsx","1192"
"timekeeping.pto.approve_vp","client/src/pages/PTOCommandCenter.tsx","1813"
"timekeeping.pto.approve_vp","client/src/pages/timekeeping/TimeClockAdminPage.tsx","3543"
"timekeeping.pto.approve_vp","server/index.ts","4748"
"timekeeping.pto.approve_vp","server/index.ts","5098"
"timekeeping.pto.approve_vp","server/src/capabilities.ts","238"
"timekeeping.pto.approve_vp","server/src/routes/timekeeping/ptoCommandCenter.ts","64"
"timekeeping.pto.approve_vp","server/src/routes/timekeeping/ptoCommandCenter.ts","81"
"timekeeping.pto.approve_vp","server/src/routes/timekeeping/ptoCommandCenter.ts","165"
"timekeeping.pto.approve_vp","server/src/routes/timekeeping/ptoCommandCenter.ts","167"
"timekeeping.pto.approve_vp","server/src/routes/timekeeping/ptoCommandCenter.ts","235"
"timekeeping.pto.approve_vp","server/src/routes/timekeeping/ptoCommandCenter.ts","291"
"timekeeping.pto.approve_vp","server/src/routes/timekeeping/ptoCommandCenter.ts","362"
"timekeeping.pto.approve_vp","server/src/routes/timekeeping/ptoCommandCenter.ts","1193"
"timekeeping.pto.approve_vp","server/src/routes/timekeeping/ptoCommandCenter.ts","1223"
"timekeeping.pto.approve_vp","server/src/routes/timekeeping/ptoCommandCenter.ts","1225"
"timekeeping.pto.approve_vp","server/src/routes/timekeeping/ptoCommandCenter.ts","1416"
"timekeeping.pto.approve_vp","server/src/routes/timekeeping/timeoff.ts","366"
"timekeeping.pto.approve_vp","server/src/routes/timekeeping/timeoff.ts","462"
"timekeeping.pto.cancel_request","server/index.ts","4750"
"timekeeping.pto.cancel_request","server/src/capabilities.ts","240"
"timekeeping.pto.submit_on_behalf","client/src/pages/PTOCommandCenter.tsx","1834"
"timekeeping.pto.submit_on_behalf","server/index.ts","4745"
"timekeeping.pto.submit_on_behalf","server/index.ts","5053"
"timekeeping.pto.submit_on_behalf","server/index.ts","5074"
"timekeeping.pto.submit_on_behalf","server/index.ts","5103"
"timekeeping.pto.submit_on_behalf","server/src/capabilities.ts","235"
